0
9
29
9
8
20
16
20
5
20
3
28
22
22
4
28
8
15
18
3
3
5
26
28
13
16
2
3
16
25
29
17
1
3
10
17
3
12
20
28
2
20
19
25
23
28
1
26
25
25
29
29
2
20
20
28
8
14
5
7
28
28
12
4
25
16
20
23
16
25
10
29
26
9
10
27
13
12
10
13
17
2
16
2
12
3
4
27
20
12
20
9
12
16
28
26
3
16
7
12
28
16
10
16
28
28
18
4
27
9
5
25
15
8
4
12
5
10
5
0
12
5
2
11
5
7
20
28
2
23
11
26
3
16
23
29
4
0
16
24
9
16
7
3
26
12
12
13
3
17
28
20
5
20
20
7
28
16
13
26
19
28
29
12
16
10
15
8
29
17
26
12
25
5
12
4
3
23
1
26
12
26
2
5
29
20
26
23
3
20
10
20
10
16
3
3
20
20
15
18
28
7
10
11
10
5
9
28
3
26
3
20
2
25
13
26
3
8
20
3
15
13
28
3
19
20
16
26
13
16
22
27
26
4
20
28
3
20
25
28
20
3
12
20
3
15
0
25
13
16
10
9
20
22
23
23
0
20
20
0
3
23
20
20
3
26
8
3
26
5
25
9
8
12
28
8
15
20
28
9
28
26
15
27
0
27
7
28
20
13
3
16
20
9
28
28
13
14
3
27
10
29
28
3
26
14
28
20
1
16
26
20
16
16
11
10
9
18
24
7
5
25
4
5
12
26
13
3
2
28
26
21
0
7
2
16
3
28
7
12
3
16
19
3
25
2
7
26
21
3
20
16
17
10
24
1
27
16
9
23
2
20
3
3
29
16
1
12
20
20
5
3
9
8
25
0
28
3
20
27
29
13
16
3
10
26
29
5
27
28
16
2
16
13
10
1
9
2
2
26
10
0
8
3
0
27
16
7
10
7
12
12
5
20
5
4
28
5
10
28
28
15
15
20
16
29
15
2
5
10
25
16
20
10
7
5
5
9
20
25
0
16
9
8
16
5
26
13
24
27
11
18
16
22
23
3
2
18
28
9
28
9
20
29
7
29
23
28
10
5
25
0
23
3
24
9
26
28
7
14
10
3
5
5
2
3
26
3
25
28
26
2
15
2
2
28
20
14
9
23
8
0
25
25
3
23
9
5
0
0
10
12
20
26
11
27
3
3
3
26
1
0
5
8
0
10
20
20
28
26
20
26
1
3
10
5
9
1
10
27
3
25
16
12
2
16
24
12
16
17
28
20
0
27
1
25
20
16
12
26
3
2
16
11
19
28
26
28
20
20
27
1
27
5
9
26
26
13
3
3
16
20
12
0
12
3
0
8
8
2
3
0
10
5
25
4
20
3
26
25
18
20
2
20
25
20
28
12
20
25
28
20
21
4
27
25
10
25
26
3
28
20
5
10
3
20
28
16
3
5
9
22
20
20
28
3
12
16
5
24
0
15
18
20
9
3
4
15
25
0
28
4
0
5
26
25
7
8
7
28
3
10
29
3
27
5
13
10
8
1
16
14
12
16
16
16
13
23
20
28
23
13
20
9
20
0
14
13
2
2
0
10
20
16
3
20
13
3
5
0
25
3
3
26
25
25
16
9
20
26
3
15
3
24
16
26
16
20
16
16
7
28
27
24
10
25
16
28
16
20
3
3
28
5
28
12
3
20
28
7
20
20
23
22
10
10
8
2
10
10
2
25
26
10
3
28
0
5
20
20
3
12
26
2
28
9
5
2
10
28
27
1
4
5
10
2
28
10
3
0
25
20
18
12
20
12
17
12
10
23
9
28
18
23
23
5
3
5
28
15
9
20
13
12
3
20
12
20
0
0
26
9
17
23
20
18
1
15
16
26
2
20
9
15
26
28
5
28
20
9
10
3
24
16
25
12
10
13
20
0
1
3
1
24
7
20
28
29
20
0
16
26
13
9
18
28
20
19
12
11
3
17
15
20
18
16
13
2
5
20
9
16
28
11
8
7
4
0
20
0
4
3
10
3
19
2
4
0
10
8
1
4
25
28
9
2
28
8
9
15
13
25
28
16
28
28
7
16
23
23
1
2
26
3
10
3
12
28
3
12
10
2
28
15
20
28
20
12
27
10
27
16
3
0
5
28
12
27
10
9
1
28
20
1
23
20
2
28
22
26
12
28
5
5
3
15
27
3
28
9
3
2
24
25
2
15
20
22
7
1
20
16
8
26
3
28
5
28
20
27
20
1
8
3
1
0
20
16
16
27
4
23
23
25
13
5
18
10
12
19
7
3
7
3
27
2
10
25
20
9
27
29
9
20
20
20
8
28
4
25
16
28
17
20
13
25
5
26
1
20
26
9
17
8
28
16
2
10
3
5
20
12
3
5
7
28
28
24
20
26
7
20
5
3
10
10
16
28
20
27
20
10
25
13
21
28
3
4
22
26
18
20
28
20
25
10
3
28
0
0
20
3
3
15
7
12
0
2
0
20
25
20
11
27
12
3
12
28
20
12
2
25
16
5
16
19
11
25
2
11
16
25
0
20
10
27
5
27
25
9
10
10
28
16
9
18
10
2
20
28
28
5
2
28
0
20
3
25
2
29
2
0
2
25
28
25
5
12
26
11
1
12
28
8
10
7
25
18
26
0
28
10
2
26
1
3
0
1
1
26
3
13
28
3
3
18
28
5
23
28
28
3
10
11
26
9
16
28
2
5
16
20
12
15
23
10
13
3
2
7
28
5
3
16
10
0
16
2
26
10
23
24
16
8
27
3
2
4
3
15
5
25
16
16
28
3
0
28
9
10
29
2
2
15
16
26
7
2
12
13
26
10
3
10
8
11
28
18
1
2
28
29
7
20
9
15
7
16
23
13
17
28
12
5
0
12
11
20
9
8
20
2
9
3
28
16
20
3
16
3
17
12
12
18
2
18
12
16
17
18
25
5
2
10
25
13
26
26
4
13
11
16
16
27
0
20
18
20
27
2
3
8
3
0
3
26
2
10
25
8
8
23
10
3
8
3
3
4
20
26
20
15
3
